🕘️更新时间,#genre#
广东体育,http://38.75.136.137:98/gslb/dsdqpub/gdty.m3u8?auth=testpub
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=5d7708684007fcea395caff98369084c&txTime=19019c37743
广州综合,https://tencentplaygsm.gztv.com/live/zonghes.m3u8?txTime=6594e9b7&txSecret=adb23b34fb694750ac8b8ff14a21a424
广州综合,http://45.192.97.170:8880/play/5358.m3u8
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
广州综合,https://tencentplaygsm.gztv.com/live/zonghes.m3u8?txTime=659a5111&txSecret=36b95cb955327d8262812e0e4f772aa5
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=439b0fd2cf766b363c93a59cbcbe1370&txTime=18d00acf488

🎬电影频道,#genre#
CHC家庭影院,http://198.204.228.26/live/chcjt.m3u8
CHC家庭影院,http://45.192.97.170:8880/play/821.m3u8
CHC家庭影院,http://192.151.150.154/live/chcjt.m3u8
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
CHC家庭影院,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=chcjt
CHC家庭影院,http://107.150.60.122/live/chcjt.m3u8
CHC动作电影,http://107.150.60.122/live/chcdz.m3u8
CHC动作电影,http://45.192.97.170:8880/play/820.m3u8
CHC动作电影,http://192.151.150.154/live/chcdz.m3u8
CHC动作电影,http://198.204.228.26/live/chcdz.m3u8
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
靖天映画,http://45.192.97.170:8880/play/1121.m3u8
靖天映画,http://45.192.97.170:8880/play/1116.m3u8
东森电影,http://rihou.cc:555/tv/东森电影
东森电影,http://45.192.97.170:8880/play/1071.m3u8
东森洋片,http://45.192.97.170:8880/play/1073.m3u8
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8

🏀体育频道,#genre#
五星体育,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=wxtyhd
福建体育,https://live.264788.xyz/channel/fujianwenti?streamid=6374cbc5f2d95cc57cd0e9ef03792b12&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
福建体育,https://live.264788.xyz/channel/fujianwenti?streamid=5b085b708bf8a4e62daa5ed392f810ce&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
福建体育,https://live.264788.xyz/channel/fujianwenti?streamid=54c2018d31ad7d7907e394cea5c188e2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
山东体育,https://satellitepull.cnr.cn/live/wxsdtyxxgb/playlist.m3u8
天津体育,http://38.75.136.137:98/gslb/dsdqpub/tjtv5.m3u8?auth=testpub
天津体育,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=tjtv5
睛彩篮球,http://45.192.97.170:8880/play/886.m3u8
睛彩篮球,http://221.219.104.6:1193/rtp/239.3.1.126:8001
睛彩篮球,http://183.47.2.156:16883/udp/239.77.1.21:5146
睛彩篮球,http://222.128.26.62:4001/rtp/239.3.1.126:8001
睛彩羽毛球,http://222.128.26.62:4001/rtp/239.3.1.127:8001
睛彩广场舞,http://45.192.97.170:8880/play/888.m3u8
睛彩广场舞,http://45.192.97.170:8880/play/883.m3u8
天元围棋,http://204.12.221.218:8181/3m1080p/gztywq.m3u8
天元围棋,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gztywq

🪁动画频道,#genre#
卡酷动画,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=btvkk
卡酷动画,http://198.204.228.26/live/btvkk.m3u8
卡酷动画,http://192.151.150.154/live/btvkk.m3u8
卡酷动画,http://204.12.221.218:8181/3m1080p/btvkk.m3u8
卡酷动画,http://221.219.104.6:1193/rtp/239.3.1.189:8000
动漫秀场,http://182.135.66.163:1888/rtp/239.94.1.171:5140
动漫秀场,http://182.135.66.163:18888/rtp/239.94.1.171:5140
优漫卡通,http://222.95.12.2:4022/rtp/239.49.8.119:8000
炫动卡通,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xdkthd

🎮游戏频道,#genre#

🎵音乐频道,#genre#
音乐现场,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
音乐现场,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8

🏛经典剧场,#genre#
天龙八部,https://txmov2.a.kwimgs.com/upic/2021/02/26/11/BMjAyMTAyMjYxMTAwNTBfNDAzMDAxOTlfNDUwNDcyNzM5MTRfMF8z_b_B75ed716649c36f65fc2354f75dba47a5.mp4
天龙八部,http://jiaojirentv.top/2020/yy.php?id=1382881708
三国演义,http://8.155.43.98:35455/huya/11602081
三国演义,http://222.186.39.21:35466/huya/11602081
封神榜,http://45.192.97.170:8880/play/1070.m3u8
封神榜,http://8.155.43.98:35455/huya/20432237

🌊港·澳·台,#genre#
翡翠台,http://45.192.97.170:8880/play/1036.m3u8
翡翠台,http://45.192.97.170:8880/play/1002.m3u8
翡翠台,http://45.192.97.170:8880/play/1041.m3u8
明珠台,http://45.192.97.170:8880/play/1037.m3u8
明珠台,http://45.192.97.170:8880/play/1003.m3u8
明珠台,http://45.192.97.170:8880/play/1042.m3u8
凤凰中文,http://rihou.cc:555/tv/[Pd]凤凰中文
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_audio.m3u8
凤凰中文,http://182.135.66.163:18888/rtp/239.94.2.52:5140
凤凰中文,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8
凤凰中文,http://182.135.66.163:1888/rtp/239.94.2.51:5140
凤凰资讯,http://221.7.175.154:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰香港,http://rihou.cc:555/tv/[Pd]凤凰香港
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
